,Company,Project,Cost,URL,base_price,max_price
1975,PricewaterhouseCoopers (LLP) PwC,PwC Legacy Modernisation through Cloud Adoption,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/769645085246775,650.0,2450.0
1976,PricewaterhouseCoopers (LLP) PwC,PwC HCM & Payroll Cloud Implementation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/682208529388593,650.0,2450.0
1977,PricewaterhouseCoopers (LLP) PwC,PwC Supply Chain Intelligence 1.0 Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/835233755136254,650.0,2450.0
1978,PricewaterhouseCoopers (LLP) PwC,PwC Operate Managed Capacity Services,"455 to 1,660 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/248590210225149,455.0,1660.0
1979,PricewaterhouseCoopers (LLP) PwC,PwC Identity & Access Management (IdAM) Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/127614038349888,650.0,4200.0
1980,PricewaterhouseCoopers (LLP) PwC,PwC Data Migration Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/371655592874186,650.0,2450.0
1981,PricewaterhouseCoopers (LLP) PwC,PwC Back Office ERP Enabled Transformation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/944249236248773,650.0,2450.0
1982,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Integration Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/516974425866853,650.0,2450.0
1983,PricewaterhouseCoopers (LLP) PwC,Microsoft Dynamics 365 Enabled Back Office Transformation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/417538726640850,650.0,2450.0
1984,PricewaterhouseCoopers (LLP) PwC,PwC Customer-led Transformation: Salesforce Solutions Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/103928670755496,650.0,2450.0
1985,PricewaterhouseCoopers (LLP) PwC,PwC Oracle Application Optimisation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/354088629016842,650.0,2450.0
1986,PricewaterhouseCoopers (LLP) PwC,PwC Customer Led Implementation and Operation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/106957996010693,650.0,2450.0
1987,PricewaterhouseCoopers (LLP) PwC,PwC RPA and Automation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/220855548433854,650.0,2450.0
1988,PricewaterhouseCoopers (LLP) PwC,PwC SAP Cloud Platform Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/777152998205224,650.0,2450.0
1989,PricewaterhouseCoopers (LLP) PwC,PwC Dynamic Strategic and Scenario Planning Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/173285530684200,650.0,2450.0
1990,PricewaterhouseCoopers (LLP) PwC,PwC Sustainability and Climate Change Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/944339023776081,650.0,2450.0
1991,PricewaterhouseCoopers (LLP) PwC,PwC Customer-led Transformation Solutions Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/646202681418226,650.0,2450.0
1992,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Training Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/274000978201928,650.0,2450.0
1993,PricewaterhouseCoopers (LLP) PwC,PwC Delivery of Cloud Enabled Change Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/118676878751971,650.0,2450.0
1994,PricewaterhouseCoopers (LLP) PwC,PwC PCI/DSS Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/270572100168798,650.0,4200.0
1995,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Delivery and DevOps Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/173308150933346,650.0,2450.0
1996,PricewaterhouseCoopers (LLP) PwC,PwC Compromise Discovery Services,"1,500 to 6,000 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/242250545281548,1500.0,6000.0
1997,PricewaterhouseCoopers (LLP) PwC,PwC eDiscovery Cloud Services,45 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/600937674944232,45.0,N/A
1998,PricewaterhouseCoopers (LLP) PwC,PwC Trusted Data Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/820644285756954,650.0,2450.0
1999,PricewaterhouseCoopers (LLP) PwC,PwC Information Governance Services,370 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/776592961455996,370.0,N/A
2000,PricewaterhouseCoopers (LLP) PwC,PwC Enterprise Transformation: Optimise,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/579955965950073,650.0,2450.0
2001,PricewaterhouseCoopers (LLP) PwC,PwC Commercial Assurance Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/482737466299828,650.0,2450.0
2002,PricewaterhouseCoopers (LLP) PwC,PwC Threat Intelligence Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/609839127094884,650.0,4200.0
2003,PricewaterhouseCoopers (LLP) PwC,PwC Digital Procurement Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/966219006014620,650.0,2450.0
2004,PricewaterhouseCoopers (LLP) PwC,PwC Security Architecture & Design Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/937319144799296,650.0,4200.0
2005,PricewaterhouseCoopers (LLP) PwC,PwC Environment Management & Security Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/307508275161701,650.0,2450.0
2006,PricewaterhouseCoopers (LLP) PwC,PwC WorkPlace:Plus Microsoft 365 Adoption,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/335710256106982,650.0,2450.0
2007,PricewaterhouseCoopers (LLP) PwC,PwC Cyber Security Consultancy Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/555310117455716,650.0,4200.0
2008,PricewaterhouseCoopers (LLP) PwC,PwC Cyber Crisis Management Services,"1,500 to 6,000 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/499949584836716,1500.0,6000.0
2009,PricewaterhouseCoopers (LLP) PwC,PwC Software Asset Management Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/774411297784725,650.0,2450.0
2010,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Process Mining & Improvement,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/837510114319619,650.0,2450.0
2011,PricewaterhouseCoopers (LLP) PwC,PwC Cyber Security Strategy Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/170364282315109,650.0,4200.0
2012,PricewaterhouseCoopers (LLP) PwC,PwC Enterprise Performance Management Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/643562472818925,650.0,2450.0
2013,PricewaterhouseCoopers (LLP) PwC,PwC Cyber Incident Response Services,"1,500 to 6,000 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/685696508681006,1500.0,6000.0
2014,PricewaterhouseCoopers (LLP) PwC,PwC SAP Business Integration Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/172672976544531,650.0,2450.0
2015,PricewaterhouseCoopers (LLP) PwC,PwC Oracle SCM Implementation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/508110055139784,650.0,2450.0
2016,PricewaterhouseCoopers (LLP) PwC,PwC Oracle Business Intelligence Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/193519455146926,650.0,2450.0
2017,PricewaterhouseCoopers (LLP) PwC,PwC Technology Operations Assurance Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/236795574757586,650.0,2450.0
2018,PricewaterhouseCoopers (LLP) PwC,PwC Operate Digital Testing Services,"455 to 1,660 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/875636970440232,455.0,1660.0
2019,PricewaterhouseCoopers (LLP) PwC,PwC Security Culture & Awareness Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/171248105885189,650.0,4200.0
2020,PricewaterhouseCoopers (LLP) PwC,PwC Data and Cloud Solutions,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/857596933195835,650.0,2450.0
2021,PricewaterhouseCoopers (LLP) PwC,PwC Cloud Application Assurance Service,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/888680849296220,650.0,2450.0
2022,PricewaterhouseCoopers (LLP) PwC,PwC  Cyber Software Assurance Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/145752831676965,650.0,4200.0
2023,PricewaterhouseCoopers (LLP) PwC,PwC Emerging Technology Assurance Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/715784223539124,650.0,2450.0
2024,PricewaterhouseCoopers (LLP) PwC,PwC Enterprise Cloud Based Transformation,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/541737835833749,650.0,2450.0
2025,PricewaterhouseCoopers (LLP) PwC,PwC Oracle Enterprise Performance Management Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/665856030873491,650.0,2450.0
2026,PricewaterhouseCoopers (LLP) PwC,"PwC eDiscovery - Relativity: Search, Review and Production Services",60 a gigabyte a month,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/247920230207397,60.0,N/A
2027,PricewaterhouseCoopers (LLP) PwC,PwC Oracle Cloud ERP Implementation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/141319708834910,650.0,2450.0
2028,PricewaterhouseCoopers (LLP) PwC,PwC P3M Program and Project Assurance Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/390749723431883,650.0,2450.0
2029,PricewaterhouseCoopers (LLP) PwC,PwC Information Assurance Audit & Review Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/677153044695602,650.0,4200.0
2030,PricewaterhouseCoopers (LLP) PwC,PwC Indirect Tax Edge - VAT Compliance Reporting Solution,"630 to 2,100 a person",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/791287990639147,630.0,2100.0
2031,PricewaterhouseCoopers (LLP) PwC,PwC Perform Plus Performance Improvement Programme Licence,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/910346576292589,650.0,2450.0
2032,PricewaterhouseCoopers (LLP) PwC,PwC Strategy and Transformation Assurance Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/415876738209578,650.0,2450.0
2033,PricewaterhouseCoopers (LLP) PwC,Preparing Organisations for Cloud Enabled Back Office Transformation,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/152399120426246,650.0,2450.0
2034,PricewaterhouseCoopers (LLP) PwC,PwC Mission Control / Programme Intelligence Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/331616236326978,650.0,2450.0
2035,PricewaterhouseCoopers (LLP) PwC,"PwC SAP GRC: Governance, Risk and Compliance Solution Services","650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/149047490502265,650.0,2450.0
2036,PricewaterhouseCoopers (LLP) PwC,Supply Chain Control Tower Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/753028428904392,650.0,2450.0
2037,PricewaterhouseCoopers (LLP) PwC,PwC Contract Discovery and Analytics Platform Services,"1,200 a licence a year",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/975296691333862,1200.0,N/A
2038,PricewaterhouseCoopers (LLP) PwC,Managing Cloud Transformation Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/782290917613254,650.0,2450.0
2039,PricewaterhouseCoopers (LLP) PwC,PwC Learning Lab: Personalised Learning Software,20 a licence a year,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/139408088960812,20.0,N/A
2040,PricewaterhouseCoopers (LLP) PwC,SAP Ariba: e-Procurement and Supply Chain Collaboration Solution,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/897250741832435,650.0,2450.0
2041,PricewaterhouseCoopers (LLP) PwC,Effective Business Change across Cloud Enabled Back Office Transformation,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/197633199212246,650.0,2450.0
2042,PricewaterhouseCoopers (LLP) PwC,PwC SAP Business Analytics Strategy Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/349617724381973,650.0,2450.0
2043,PricewaterhouseCoopers (LLP) PwC,PwC Information Security Risk Management Services,"650 to 4,200 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/772639584304745,650.0,4200.0
2044,PricewaterhouseCoopers (LLP) PwC,PwC Analytics Driven Business Insight Services,"650 to 2,450 a unit a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/307065549565588,650.0,2450.0
